Account ID,Company Name,Listed,Ticker,ISIN,HQ Country,GICS Sector,Accounting Year End, Reported Scope 1 (tCO2e) , Estimated Scope 1 (tCO2e) ,Scope 1 source,Scope 1 quality flag, Reported market-based Scope 2 (tCO2e) , Note , Reported location-based Scope 2 (tCO2e) , Estimated location-based Scope 2 (tCO2e) ,Location-based Scope 2 source,Location-based Scope 2 quality flag,Scope 2 company comments,GHG revenue intensity (tCO2e/mmUSD),Scope 2 figure used for intensity,amplification.wordsindex,DeAmplification.wordsindex,HE_negativeindex,HE_positiveindex,angerindex,anticipationindex,disgustindex,fearindex,joyindex,sadnessindex,surpriseindex,trustindex,LMnegativeindex,LMpositiveindex,LMuncertaintyindex,BasicNegativeWordsindex,PositivePolarisedindex,NegativePolarisedindex,PowerWordsindex,PrudentialNegativeindex,PrudentialPositiveindex,PrudentialTopNegativeindex,Strategyindex,Financial.termsindex,Regulationindex,Technologyindex,Healthcareindex,Environmentindex,Socialindex,Governanceindex,ESGindex,LMuncertaintyindex,Regulationindex,Environmentindex,Socialindex,Governanceindex,ESGindex,ISIN lower,2016vol,2017vol,2018vol,2019vol,VolFactor,Carbon Emission  (tCO2e/mmUSD)
1344,BAE Systems,Yes,BA/ LN,GB0002634946,United Kingdom,Industrials,31/10/2016," 596,515.00 ",,Reported: CDP (Reviewed),7," 638,772.00 ",  ," 571,859.00 ",,Reported: CDP (Reviewed),7,"The Scope 2 greenhouse gas emissions associated with theGreenhouse Gas Protocol ‘market-based’ method have beencalculated as 638,772 tonnes CO2e. Supplier-specific emissionfactors have been sought for our most significant operatingregions, but were either deemed of insufficient quality to useat present or were unavailable. Therefore, in line with theGreenhouse Gas Protocol guidance, this figure has beencalculated using residual-mix emission factors where availablefor our UK and US operations. In our other significant operatingregions, residual-mix emission factors are either unavailable orwithin the margin of error of the standard grid average emissionfactor and, therefore, the latter has been used.",51.23,Market-based,77,129,102,100,178,117,80,183,103,106,103,101,114,110,106,86,106,86,102,114,77,211,70,98,57,198,0,15,35,51,36,0.10,0.18,0.21,0.18,0.25,0.08,gb0002634946,0.017343481,0.010850489,0.013808075,0.015734791,0.395238095,51.23046903
1331,Babcock International Group,Yes,BAB LN,GB0009697037,United Kingdom,Industrials,31/12/2016," 94,539.00 ",,Reported: Company Filings (Reviewed),7,, NA ,," 190,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,Not applicable,47.86,Location-based,75,77,94,115,111,111,103,126,99,113,97,112,78,114,53,102,95,102,117,78,85,47,20,100,68,123,64,0,106,101,72,0.30,0.11,0.09,0.10,0.16,0.18,gb0009697037,0.019504947,0.01489677,0.018817105,0.02054536,0.206015038,47.86415508
1535,A.G. Barr Plc,Yes,BAG LN,GB00B6XZKY75,United Kingdom,Consumer Staples,28/01/2017," 5,420.00 ",,Reported: CDP (Not Reviewed),,, NA ," 8,947.00 ",,Reported: CDP (Not Reviewed),,,41.72,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,gb00b6xzky75,0.020708611,0.010900408,0.012723841,0.012042081,0.543358396,41.7208735
1502,Barclays,Yes,BARC LN,GB0031348658,United Kingdom,Financials,30/09/2016," 19,003.00 ",,Reported: CDP (Reviewed),7," 370,655.00 ",  ," 313,240.00 ",,Reported: CDP (Reviewed),7,"At present we only have residual mix factors from Europe in our data management system. We have been informed that residual mix factors are not available for other regions therefore location based factors have been used where residual mix factors are not present.In addition, we do not have any supplier specific emission factors as yet as this has proved difficult to attain however we are in discussions with our energy providers to obtain further details of renewable energy tariffs which we have in place specifically in the UK.",10.55,Market-based,84,107,113,86,67,104,55,101,97,114,94,106,116,95,121,112,106,112,103,200,150,390,299,115,284,72,0,0,20,339,143,0.05,0.08,0.24,0.01,0.07,0.01,gb0031348658,0.031934143,0.014552431,0.015899885,0.017168178,0.329072682,10.54731496
2269,British American Tobacco,Yes,BATS LN,GB0002875804,United Kingdom,Consumer Staples,30/11/2016," 311,172.00 ",,Reported: CDP (Reviewed),7," 305,780.00 ",  ," 374,976.00 ",,Reported: CDP (Reviewed),7,"A number of end markets, such as UK, Germany, Poland, Romania, the Netherlands report emissions factor that allow to calculate Scope 2 based on market based method.",30.86,Market-based,85,101,144,166,114,130,119,97,145,102,128,97,104,114,67,107,101,107,68,87,48,37,78,113,246,66,75,141,0,60,73,0.27,0.10,0.25,0.16,0.16,0.14,gb0002875804,0.0134656,0.011222982,0.018061244,0.019573113,0.237092732,30.85789111
1591,BBA Aviation,Yes,BBA LN,GB00B1FP8915,United Kingdom,Industrials,31/12/2016," 62,246.00 ",,Reported: CDP (Not Reviewed),,, NA ," 62,628.00 ",,Reported: CDP (Not Reviewed),,,58.11,Location-based,56,14,56,144,102,104,87,98,106,82,120,125,43,108,64,58,121,58,76,115,109,260,444,149,76,144,0,67,118,28,69,0.28,0.29,0.08,0.24,0.17,0.07,gb00b1fp8915,0.023191543,0.010835426,0.016944796,0.018189089,0.287218045,58.10525336
1323,Balfour Beatty,Yes,BBY LN,GB0000961622,United Kingdom,Industrials,31/12/2016," 222,485.00 ",,Reported: CDP (Not Reviewed),,, NA ," 81,657.00 ",,Reported: CDP (Not Reviewed),,,32.41,Location-based,149,56,80,95,151,117,88,124,117,102,86,97,64,129,89,98,121,98,95,132,70,41,105,102,54,63,197,184,31,179,136,0.18,0.12,0.21,0.04,0.07,0.05,gb0000961622,0.025988092,0.014622957,0.014668379,0.01661407,0.353132832,32.4129442
23046,Barratt Developments plc,Yes,BDEV LN,GB0000811801,United Kingdom,Consumer Discretionary,30/06/2016," 20,211.00 ",,Reported: CDP (Reviewed),7,, NA ," 10,804.00 ",,Reported: CDP (Reviewed),7,,4.94,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,gb0000811801,0.034801339,0.015235902,0.018533565,0.015582515,0.401253133,4.93603761
22082,Berkeley Group,Yes,BKG LN,GB00B02L3W35,United Kingdom,Consumer Discretionary,30/04/2017," 2,265.00 ",,Reported: CDP (Reviewed),7,, NA ," 10,056.00 ",,Reported: CDP (Reviewed),7,The Group is reviewing the potential for reporting market-based emissions for its electricity supplies in 2018.,3.50,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,gb00b02l3w35,0.032157034,0.014925729,0.016244636,0.01248659,0.528571429,3.49622172
32850,PQ Corp,Yes,BL126161 Corp,,United Kingdom,Materials,31/12/2016," 37,463.00 ",,Reported: CDP (Not Reviewed),,, NA ," 16,061.00 ",,Reported: CDP (Not Reviewed),,Data is for Warrington UK site ONLY.,586.47,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,,,,,,0,586.4696612
2297,British Land Company,Yes,BLND LN,GB0001367019,United Kingdom,Real Estate,31/03/2017," 7,609.00 ",,Reported: CDP (Reviewed),7," 6,630.00 ",  ," 34,149.00 ",,Reported: CDP (Reviewed),7,"In 2015/16 and 2016/17, we reported Scope 2 emissions according to a location-based and a market-based method. We use the location-based method to report our total carbon emissions and track performance against our 2008/9 baseline. The location-based method was also used for emissions reported in previous years. The location-based method reflects the average emissions intensity of the Grid. We use the Defra UK Grid average emissions factor for the location-based method (‘Electricity generated Scope 2 direct’). The market-based method reflects emissions from electricity that we purchase. We use supplier specific emission rates where available and the residual mix emissions factor for the remaining supplies.In 2016/17, 97% of our purchased electricity was backed by Renewable Energy Guarantees of Origin (REGOs). This is based on electricity contracts and a report from our energy supplier’s assurance provider. In 2015/16, the total supplier’s fuel mix was used.Residual mix emission factor is sourced from RE-DISS European Residual Mixes 2014, Version 1.0corr2.Market-based emissions data is reported as carbon dioxide (CO2).",18.49,Market-based,142,72,64,81,82,113,77,78,130,85,148,100,45,124,86,57,120,57,90,130,127,0,113,96,86,24,0,197,0,48,87,0.19,0.30,0.25,0.19,0.13,0.05,gb0001367019,0.026453716,0.011085923,0.013428644,0.011781415,0.554385965,18.49124721
2412,Bunzl plc,Yes,BNZL LN,GB00B0744B38,United Kingdom,Industrials,30/09/2016," 89,186.00 ",,Reported: CDP (Reviewed),7,, NA ," 32,201.00 ",,Reported: CDP (Reviewed),7,,12.06,Location-based,109,104,113,150,81,79,133,83,103,104,86,111,53,96,74,71,96,71,79,61,39,0,126,111,103,76,173,27,32,23,28,0.24,0.24,0.21,0.25,0.28,0.24,gb00b0744b38,0.015017898,0.010103524,0.011597746,0.01043576,0.597493734,12.05514578
1962,Bodycote plc,Yes,BOY LN,GB00B3FLWH99,United Kingdom,Industrials,31/12/2016," 137,549.88 ",,Reported: CDP (Not Reviewed),,, NA ," 184,019.42 ",,Reported: CDP (Not Reviewed),,,395.02,Location-based,161,217,99,85,138,85,123,104,102,105,104,88,90,61,71,100,89,100,93,47,38,0,35,77,54,282,0,239,63,68,128,0.25,0.12,0.15,0.15,0.08,0.29,gb00b3flwh99,0.023827262,0.014057379,0.018281009,0.018379867,0.279448622,395.0240157
2083,BP,Yes,BP/ LN,GB0007980591,United Kingdom,Energy,31/12/2016," 50,100,000.00 ",,Reported: CDP (Reviewed),7,, NA ," 6,210,000.00 ",,Reported: CDP (Reviewed),7,,307.69,Location-based,95,75,125,127,118,117,85,110,103,69,86,90,71,120,83,60,103,60,90,94,64,15,156,104,52,140,21,"1,355",69,83,520,0.20,0.29,0.14,0.12,0.00,0.12,gb0007980591,0.020478078,0.010045484,0.014526955,0.012591577,0.522556391,307.691467
22070,Brammer Plc,Yes,BRAM LN,GB0001195089,United Kingdom,Industrials,31/12/2016," 4,605.00 ",,Reported: CDP (Not Reviewed),,, NA ," 3,496.00 ",,Reported: CDP (Not Reviewed),,,8.46,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,gb0001195089,0.06992205,,,,0,8.464288976
2414,Burberry Group,Yes,BRBY LN,GB0031743007,United Kingdom,Consumer Discretionary,31/03/2017," 2,126.00 ",,Reported: CDP (Reviewed),7," 25,466.00 ",  ," 37,053.00 ",,Reported: CDP (Reviewed),7,,7.63,Market-based,109,21,43,97,80,132,103,91,151,60,124,124,68,129,64,58,135,58,102,103,64,155,165,91,59,197,18,99,98,56,85,0.28,0.29,0.10,0.17,0.14,0.10,gb0031743007,0.022276236,0.01394617,0.018582829,0.018500083,0.275689223,7.630172254
18860,Berendsen plc,Yes,BRSN LN,GB00B0F99717,United Kingdom,Industrials,31/12/2016," 76,835.00 ",,Reported: CDP (Not Reviewed),," 13,454.00 ",  ," 22,573.00 ",,Reported: CDP (Not Reviewed),,,60.01,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,gb00b0f99717,0.019723913,,,,0,60.01342657
2377,BT Group,Yes,BT/A LN,GB0030913577,United Kingdom,Telecommunication Services,31/03/2017," 174,518.00 ",,Reported: CDP (Reviewed),7," 121,401.00 ",  ," 1,048,533.00 ",,Reported: CDP (Reviewed),7,"This year, 82% of the electricity we purchased worldwide was from renewable sources",9.41,Market-based,93,33,99,84,72,133,76,97,91,57,131,103,105,89,67,71,103,71,129,68,202,48,82,83,98,137,0,31,73,144,90,0.27,0.24,0.14,0.06,0.13,0.22,gb0030913577,0.022513367,0.018064399,0.017683999,0.01066955,0.588220551,9.406847198
2280,Britvic,Yes,BVIC LN,GB00B0N8QD54,United Kingdom,Consumer Staples,30/09/2016," 17,117.00 ",,Reported: CDP (Reviewed),7,, NA ," 34,255.00 ",,Reported: CDP (Reviewed),7,,25.22,Location-based,93,59,124,137,98,90,76,113,97,99,86,77,68,150,88,69,121,69,80,97,76,31,208,93,95,30,63,293,93,50,148,0.18,0.25,0.10,0.19,0.06,0.11,gb00b0n8qd54,0.017624884,0.012061288,0.01518874,0.009056221,0.638095238,25.21523163
21811,N Brown Group Plc,Yes,BWNG LN,GB00B1P6ZR11,United Kingdom,Consumer Discretionary,28/02/2017," 2,362.00 ",,Reported: CDP (Not Reviewed),," 4,703.00 ",  ," 7,737.00 ",,Reported: CDP (Not Reviewed),,,5.93,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,gb00b1p6zr11,0.031285921,0.022965141,0.033029222,0.034431095,0.033333333,5.93448131
1823,Big Yellow Group,Yes,BYG LN,GB0002869419,United Kingdom,Real Estate,31/03/2017, 184.00 ,,Reported: CDP (Not Reviewed),,, NA ," 3,943.00 ",,Reported: CDP (Not Reviewed),,,28.94,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,gb0002869419,0.023296787,0.012339813,0.013636466,0.011834807,0.552631579,28.94312364
31426,Capital & Counties Properties,Yes,CAPC LN,GB00B62G9D36,United Kingdom,Real Estate,31/12/2016," 1,289.00 ",,Reported: CDP (Not Reviewed),, 277.00 ,  ," 4,645.00 ",,Reported: CDP (Not Reviewed),,Please note that emission factors taken from supplier fuel mix disclosures used to calculate Capco’s Scope 2 market-based emissions are only available in metric tonnes CO2 and not CO2e.,9.41,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,gb00b62g9d36,0.028848277,0.015929795,0.01590734,0.012491723,0.528320802,9.408795963
3508,Close Brothers Group,Yes,CBG LN,GB0007668071,United Kingdom,Financials,31/07/2016," 3,389.00 ",,Reported: CDP (Not Reviewed),,, NA ," 3,341.00 ",,Reported: CDP (Not Reviewed),,,5.33,Location-based,113,152,76,180,86,99,135,110,105,124,110,115,83,134,64,95,114,95,94,218,79,50,129,161,295,84,0,64,191,356,222,0.28,0.14,0.03,0.01,0.03,0.01,gb0007668071,0.023959709,0.012443975,0.015380189,0.012729086,0.516290727,5.328245242
3565,Coca-Cola European Partners,Yes,CCE US,US19122T1097,United Kingdom,Consumer Staples,31/12/2016," 260,105.00 ",,Reported: CDP (Reviewed),7," 28,197.00 ",  ," 190,294.00 ",,Reported: CDP (Reviewed),7,"CCEP reports Scope 2 GHG emissions against both a location-based and a market-based approach, in accordance with the WRI/WBCSD Greenhouse Gas (GHG) Protocol Corporate Standard (Scope 2 Guidance).In 2016, 75 percent of our purchased electricity came from renewable sources, supported and we are aiming to switch the remainder of our purchased electricity contracts to renewable sources by 2020. CCEP also purchased heat for our operation in Norway and Sweden and our office in Bulgaria from renewable district heat.  CCEP’s purchased renewable energy supplies are supported by contractual instruments e.g. by Guarantees of Origin or PPAs.",28.52,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,us19122t1097,,,,,0,28.52015737
2870,Carnival Corporation,Yes,CCL US,PA1436583006,United Kingdom,Consumer Discretionary,30/11/2016," 10,484,086.00 ",,Reported: CDP (Reviewed),7," 47,136.00 ",  ," 47,759.00 ",,Reported: CDP (Reviewed),7,Residual grid factors used when available. Otherwise reverted to grid mix.,642.58,Market-based,76,113,55,124,103,93,48,84,103,61,103,90,88,127,70,71,121,71,113,58,27,0,59,76,56,57,24,44,104,56,53,0.26,0.24,0.09,0.17,0.21,0.25,pa1436583006,0.017136255,0.010176296,0.015821242,0.015111326,0.423809524,642.5786808
32131,Centamin plc,Yes,CEY LN,JE00B5TT1872,United Kingdom,Materials,31/12/2016," 395,932.93 ",,Reported: CDP (Not Reviewed),,, NA , -   ,,Reported: CDP (Not Reviewed),,,575.99,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,je00b5tt1872,0.03379202,0.020466981,0.026481285,0.046901611,0.014035088,575.9946028
2850,Carillion,Yes,CLLN LN,GB0007365546,United Kingdom,Industrials,31/12/2016," 145,037.00 ",,Reported: CDP (Not Reviewed),,, NA ," 19,252.00 ",,Reported: CDP (Not Reviewed),,"We do have operations in regions where there are contractual instruments, but we are not yet able to  provide a robust market-based Scope 2 figure.",27.58,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,gb0007365546,0.022281731,0.059765401,,,0,27.58007655
22123,Communisis Plc,Yes,CMS LN,GB0006683238,United Kingdom,Industrials,31/12/2016," 1,630.00 ",,Reported: CDP (Not Reviewed),,, NA ," 7,486.00 ",,Reported: CDP (Not Reviewed),,"As Communisis do not use the GHG Protocol as a methodology, we do not seek to report a market-based figure.",18.58,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,gb0006683238,0.02463232,0.021129303,,,0,18.5828441
3042,Centrica,Yes,CNA LN,GB00B033F229,United Kingdom,Utilities,31/12/2016," 5,030,801.00 ",,Reported: CDP (Reviewed),7," 54,211.00 ",  ," 86,292.00 ",,Reported: CDP (Reviewed),7,"We purchase power with supplier specific emissions in the Republic of Ireland and the UK.Our main scope 2 emissions relate to assets in the UK, the majority of which, have contracts with British Gas. British Gas has a supplier emission factor that is approximately one third of the DEFRA Grid factor, resulting in a significant reduction in our market based scope 2 emissions.We currently use location-based scope 2 as our default value, but as our systems and processes mature we will look to transfer to the market-based approach.",138.43,Market-based,73,61,179,86,162,101,268,145,88,169,90,93,108,100,95,174,78,174,95,140,62,95,155,133,93,94,0,"1,225",60,155,498,0.14,0.01,0.15,0.06,0.01,0.04,gb00b033f229,0.02119168,0.015986587,0.017642474,0.02190109,0.172180451,138.4289589
2575,Cairn Energy,Yes,CNE LN,,United Kingdom,Energy,31/12/2016," 29,486.79 ",,Reported: CDP (Not Reviewed),, 66.68 ,  , 355.46 ,,Reported: CDP (Not Reviewed),,"We report Scope 2 emissions in line with GHG Protocol Scope 2 Guidance, i.e. in two ways: according to a location-based method and a market-based method. (Transmission and distribution losses are excluded.) For the location-based method we use emission factors from the International Energy Agency (IEA) Report ‘CO2 emissions from Fuel Combustion Highlights’ (2013 edition), p110-112 ‘CO2 emissions per kWh from electricity generation’. These are grid average emission factors for each country. For district heating and cooling we use location-based emission factors from the UK Department for Environment Food & Rural Affairs (Defra) 2015. For the market-based method we use emission factors, where available, in the following order of preference:1) Supplier-specific emission factors - obtained from Cairn offices' electricity suppliers.2) Residual mix emission factors - obtained from the RE-DISS II document ‘European Residual Mixes 2014’, last updated in June 2015.3) Location-based emission factors. These are the same IEA and Defra emission factors that we use for calculating location-based emissions.Note: the IEA emission factors calculate only CO2 and not CO2e.",,Market-based,63,84,39,50,100,119,163,105,98,60,84,78,68,82,95,68,104,68,72,70,124,0,43,75,44,70,0,454,77,0,179,0.14,0.26,0.13,0.28,0.05,0.21,,,,,,0,539.2810767
49607,CNH Industrial NV,Yes,CNHI US,NL0010545661,United Kingdom,Industrials,31/12/2016," 172,562.00 ",,Reported: CDP (Reviewed),7," 235,362.00 ",  ," 265,841.00 ",,Reported: CDP (Reviewed),7,"Starting from 2016, for scope 2 emissions accounting, CNH Industrial applied the dual reporting system of the GHG Protocol Scope 2 Guidance, using both of its allocation methods across all Company plants: the location-based method and the market-based method. 2014 and 2015 data was restated according to these 2 methods.",16.40,Market-based,96,142,68,113,129,121,61,94,101,127,104,131,64,98,75,64,93,64,157,96,50,35,29,118,45,29,24,22,0,56,30,0.23,0.27,0.25,0.17,0.27,0.12,nl0010545661,0.023715519,0.012961056,0.019824697,0.017578119,0.311779449,16.40093278
35293,Coats Group Plc,Yes,COA LN,0,United Kingdom,Consumer Discretionary,31/12/2016," 71,306.00 ",,Reported: CDP (Reviewed),7,, NA ," 247,979.00 ",,Reported: CDP (Reviewed),7,,219.09,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,0,,,,,0,219.0935291
3525,Cobham,Yes,COB LN,GB00B07KD360,United Kingdom,Industrials,31/12/2016," 81,011.00 ",,Reported: CDP (Reviewed),7," 46,303.00 ",  ," 46,775.00 ",,Reported: CDP (Reviewed),7,"Market based emission calculations used emission factors provided by the hydroelectric contract for our Orchard Park site in New York State, renewable energy provided by solar panels in Denmark and the UK Total Power and Gas contract published emission factors. For other sites without contractual instruments residual carbon factors were used, where available, e.g., REDISS for our European sites. For other sites without publically available residual factors, location-based emissions factors were used.",48.32,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,gb00b07kd360,0.026015581,0.023953455,0.018544995,0.014567428,0.445864662,48.32127648
22156,Costain Group,Yes,COST LN,GB00B64NSP76,United Kingdom,Industrials,31/12/2016," 15,451.80 ",,Reported: CDP (Not Reviewed),,, NA ," 3,834.60 ",,Reported: CDP (Not Reviewed),,,9.04,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,gb00b64nsp76,0.024904317,0.014080552,0.017896083,0.025562524,0.103007519,9.042039973
3692,Compass,Yes,CPG LN,GB00BLNN3L44,United Kingdom,Consumer Discretionary,30/09/2016," 133,277.00 ",,Reported: CDP (Reviewed),7,, NA ," 12,336.00 ",,Reported: CDP (Reviewed),7,,5.22,Location-based,146,173,103,142,104,127,191,130,168,120,182,123,104,167,83,89,145,89,94,112,128,916,293,113,103,24,313,37,173,218,101,0.20,0.17,0.04,0.03,0.11,0.08,gb00blnn3l44,0.014758517,0.009139385,0.011995988,0.009596754,0.624310777,5.215311159
2788,Capita Group,Yes,CPI LN,GB00B23K0M20,United Kingdom,Industrials,31/12/2016,," 11,000 ",Estimated: Gamma GLM,5,, NA ,," 41,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,7.82,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,gb00b23k0m20,0.030952492,0.024017965,0.045416611,0.025642784,0.101253133,7.815000894
4092,Croda International,Yes,CRDA LN,GB00BYZWX769,United Kingdom,Materials,31/12/2016," 128,550.00 ",,Reported: CDP (Reviewed),7," 5,215.00 ",  ," 62,135.00 ",,Reported: CDP (Reviewed),7,,79.36,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,gb00byzwx769,0.01483944,0.010107542,0.013407114,0.012601437,0.522055138,79.35938205
4059,Crest Nicholson PLC,Yes,CRST LN,GB00B8VZXT93,United Kingdom,Consumer Discretionary,31/10/2016," 4,374.00 ",,Reported: CDP (Not Reviewed),," 1,676.00 ",  ," 2,223.00 ",,Reported: CDP (Not Reviewed),,"Crest Nicholson measured their market-based scope 2 emissions for the first time this financial year.  Until we have several years of market-based data, we will continue to use and report the location-based figure.",4.34,Market-based,112,151,100,110,131,102,181,96,94,88,109,90,65,83,113,109,99,109,81,78,192,0,22,91,77,7,0,0,40,43,29,0.08,0.09,0.20,0.20,0.27,0.18,gb00b8vzxt93,0.037368333,0.017680825,0.022392646,0.018710096,0.267919799,4.335798647
68399,Countryside Properties,Yes,CSP LN,,United Kingdom,Consumer Discretionary,30/09/2016," 2,929.40 ",,Reported: CDP (Not Reviewed),,, NA ," 1,356.47 ",,Reported: CDP (Not Reviewed),,,4.48,Location-based,121,83,41,130,71,106,68,101,88,88,82,89,62,101,93,61,95,61,84,62,167,67,71,91,98,9,46,0,25,0,7,0.15,0.28,0.23,0.28,0.31,0.24,,,,,,0,4.483268303
4019,Cranswick,Yes,CWK LN,GB0002318888,United Kingdom,Consumer Staples,31/03/2017," 51,652.00 ",,Reported: CDP (Reviewed),7,, NA ," 57,728.00 ",,Reported: CDP (Reviewed),7,,67.20,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,gb0002318888,0.022700411,0.011863224,0.014421128,0.021374696,0.185463659,67.19705114
56376,Dixons Carphone,Yes,DC/ LN,GB00B4Y7R145,United Kingdom,Consumer Discretionary,30/04/2017," 22,688.00 ",,Reported: CDP (Reviewed),7,, NA ," 88,496.00 ",,Reported: CDP (Reviewed),7,,8.12,Location-based,228,46,72,74,110,118,108,103,131,84,122,89,90,110,64,122,113,122,72,99,118,67,85,78,22,175,45,43,126,90,88,0.28,0.06,0.07,0.11,0.13,0.11,gb00b4y7r145,0.027198382,0.024585145,0.023296361,0.02208632,0.168671679,8.117688375
4242,Dairy Crest Group,Yes,DCG LN,GB0002502812,United Kingdom,Consumer Staples,31/03/2017," 114,380.00 ",,Reported: CDP (Not Reviewed),," 27,581.00 ",  ," 27,581.00 ",,Reported: CDP (Not Reviewed),,Scope 2 emissions based on electricity supplied from the UK grid using UK government carbon emission factors which reflect various sources of electricity generation.  No contractual instruments applied to electricity supplied during the reporting year,260.65,Market-based,91,79,87,131,122,104,93,106,110,89,130,79,93,95,75,92,81,92,67,56,201,0,41,95,62,20,98,153,181,104,148,0.23,0.15,0.04,0.09,0.06,0.26,gb0002502812,0.01929119,0.013538142,0.015716434,0.026270941,0.092230576,260.6462866
4401,Debenhams,Yes,DEB LN,GB00B126KH97,United Kingdom,Consumer Discretionary,03/09/2016," 14,241.00 ",,Reported: CDP (Not Reviewed),," 113,134.00 ",  ," 125,453.00 ",,Reported: CDP (Not Reviewed),,Reporting year 2015/2016 was the first year when we calculated our Scope 2 market-based emissions.,37.76,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,gb00b126kh97,0.026739058,0.019259104,0.042244734,0.080283803,0.003007519,37.75640266
4702,Diageo Plc,Yes,DGE LN,GB0002374006,United Kingdom,Consumer Staples,30/06/2016," 595,166.00 ",,Reported: CDP (Reviewed),7," 85,750.00 ",  ," 189,040.00 ",,Reported: CDP (Reviewed),7,,43.77,Market-based,41,21,147,225,123,129,53,84,162,145,87,105,89,204,57,70,141,70,83,81,25,0,147,113,162,53,0,147,116,62,110,0.30,0.25,0.08,0.16,0.09,0.16,gb0002374006,0.012659473,0.008826558,0.009519009,0.010696963,0.587468672,43.77296194
4377,De La Rue,Yes,DLAR LN,GB00B3DGH821,United Kingdom,Industrials,31/03/2017," 40,985.00 ",,Reported: CDP (Not Reviewed),,, NA ," 36,084.00 ",,Reported: CDP (Not Reviewed),,,127.61,Location-based,54,51,40,115,34,69,112,87,70,117,51,88,90,103,59,80,84,80,59,56,97,278,79,119,45,180,63,297,0,0,102,0.29,0.21,0.25,0.28,0.10,0.26,gb00b3dgh821,0.023619274,0.014220296,0.019917946,0.012630179,0.521052632,127.6103586
